"Model","WT500 (760203)"
"Comment",""
"Version","1.31"
"Date","2025/12/19"
"Time","12:02:11"

"<Settings>"
"Wiring","NONE"
"Element","Element1","Element2","Element3"
"Module","1kV40A","1kV40A","1kV40A"
"Wiring","1P2W","1P2W","1P2W"
"Voltage Range","15V","15V","15V"
"Terminal","Direct","Direct","Direct"
"Current Range","   500mA","   500mA","   500mA"
"Sensor Ratio","10.0000","10.0000","10.0000"
"Line Filter","Off","Off","Off"
"Frequency Filter","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000"
"Sync Source","U1","U1","U1"
"Average","Off"
"F1","Off"
"F2","Off"
"F3","Off"
"F4","Off"
"F5","Off"
"F6","Off"
"F7","Off"
"F8","Off"
"S,Q Formula","Type 1"
"Phase Angle","180 degree"
"Max Hold","Off"
"Null","Off"
"Measurement Mode","Normal Mode"
"Update Rate","100ms"
"Crest Factor","3"
"Delta Measure Mode","RMS"

"<Settings (Harmonics)>"
"PLL Source","U3"
"Order","1 To 50"
"THD Formula","Total"

"Store No.","Date","Time","Urms-E1","Umn-E1","Urmn-E1","Udc-E1","Uac-E1","Irms-E1","Imn-E1","Irmn-E1","Idc-E1","Iac-E1","P-E1","S-E1","Q-E1","PF-E1","DEG-E1","FU-E1","FI-E1","U+pk-E1","U-pk-E1","I+pk-E1","I-pk-E1","CfU-E1","CfI-E1","Time-E1","Wp-E1","Wp+-E1","Wp--E1","q-E1","q+-E1","q--E1","WS-E1","WQ-E1","Urms-E2","Umn-E2","Urmn-E2","Udc-E2","Uac-E2","Irms-E2","Imn-E2","Irmn-E2","Idc-E2","Iac-E2","P-E2","S-E2","Q-E2","PF-E2","DEG-E2","FU-E2","FI-E2","U+pk-E2","U-pk-E2","I+pk-E2","I-pk-E2","CfU-E2","CfI-E2","Time-E2","Wp-E2","Wp+-E2","Wp--E2","q-E2","q+-E2","q--E2","WS-E2","WQ-E2","eta1","eta2"
  332,  2025/12/19,11:58:38,5.1547E+00,5.7230E+00,5.1525E+00,5.1525E+00,149.95E-03,24.449E-03,26.745E-03,24.079E-03,24.079E-03,4.2357E-03,124.30E-03,126.03E-03,20.780E-03,0.9863E+00,9.49E+00,Error,NAN,5.2342E+00,5.0894E+00,41.881E-03,841.03E-06,1.015E+00,1.713E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-645.02E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,4.2754E-06,0.00E-03,122.73E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-76.909E-03,6.3254E-03,-6.9367E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  333,  2025/12/19,11:58:39,5.1544E+00,5.7225E+00,5.1521E+00,5.1521E+00,153.93E-03,24.421E-03,26.715E-03,24.052E-03,24.052E-03,4.2306E-03,124.17E-03,125.88E-03,20.634E-03,0.9865E+00,9.43E+00,Error,NAN,5.2294E+00,5.0830E+00,43.557E-03,-327.17E-06,1.015E+00,1.784E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-283.98E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,25.917E-06,0.00E-03,224.79E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-65.786E-03,5.9189E-03,-5.9713E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  334,  2025/12/19,11:58:39,5.1545E+00,5.7228E+00,5.1523E+00,5.1523E+00,149.95E-03,24.425E-03,26.741E-03,24.075E-03,24.075E-03,4.1225E-03,124.29E-03,125.90E-03,20.059E-03,0.9872E+00,9.17E+00,Error,NAN,5.2358E+00,5.0814E+00,41.627E-03,-2.0541E-03,1.016E+00,1.704E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-806.63E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-23.391E-06,0.00E-03,637.55E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-67.375E-03,6.1729E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  335,  2025/12/19,11:58:39,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,149.95E-03,24.440E-03,26.742E-03,24.076E-03,24.076E-03,4.2041E-03,124.25E-03,125.97E-03,20.720E-03,0.9864E+00,9.47E+00,Error,NAN,5.2326E+00,5.0735E+00,41.322E-03,-885.88E-06,1.015E+00,1.691E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-575.83E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,29.992E-06,0.00E-03,-412.62E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-53.074E-03,6.5794E-03,-5.4631E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  336,  2025/12/19,11:58:39,5.1541E+00,5.7222E+00,5.1518E+00,5.1518E+00,153.95E-03,24.430E-03,26.727E-03,24.063E-03,24.063E-03,4.2203E-03,124.19E-03,125.91E-03,20.756E-03,0.9863E+00,9.49E+00,Error,NAN,5.2358E+00,5.0910E+00,44.420E-03,790.24E-06,1.016E+00,1.818E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-656.26E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-8.4448E-06,0.00E-03,403.97E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,7.3924E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  337,  2025/12/19,11:58:39,5.1528E+00,5.7209E+00,5.1506E+00,5.1506E+00,149.89E-03,24.386E-03,26.704E-03,24.042E-03,24.042E-03,4.0820E-03,124.06E-03,125.66E-03,19.973E-03,0.9873E+00,9.15E+00,Error,NAN,5.2279E+00,5.0814E+00,41.068E-03,79.162E-06,1.015E+00,1.684E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-581.68E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,52.993E-06,0.00E-03,-49.684E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-54.663E-03,6.2746E-03,-6.2761E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  338,  2025/12/19,11:58:40,5.1521E+00,5.7200E+00,5.1498E+00,5.1498E+00,153.93E-03,24.412E-03,26.691E-03,24.030E-03,24.030E-03,4.3005E-03,123.98E-03,125.77E-03,21.166E-03,0.9857E+00,9.69E+00,Error,NAN,5.2167E+00,5.0894E+00,41.322E-03,891.83E-06,1.013E+00,1.693E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-556.71E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,55.371E-06,0.00E-03,21.084E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-62.608E-03,7.7989E-03,-5.8188E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  339,  2025/12/19,11:58:40,5.1544E+00,5.7227E+00,5.1523E+00,5.1523E+00,150.02E-03,24.364E-03,26.649E-03,23.993E-03,23.993E-03,4.2394E-03,123.86E-03,125.59E-03,20.725E-03,0.9863E+00,9.50E+00,Error,NAN,5.2470E+00,5.0942E+00,42.896E-03,536.29E-06,1.018E+00,1.761E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-687.14E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,98.541E-06,0.00E-03,-110.46E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-73.731E-03,7.2400E-03,-5.7172E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  340,  2025/12/19,11:58:40,5.1539E+00,5.7220E+00,5.1516E+00,5.1516E+00,153.90E-03,24.328E-03,26.646E-03,23.990E-03,23.990E-03,4.0420E-03,123.83E-03,125.38E-03,19.692E-03,0.9876E+00,9.04E+00,Error,NAN,5.2231E+00,5.0910E+00,44.115E-03,-225.59E-06,1.013E+00,1.813E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-250.50E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,39.810E-06,0.00E-03,-233.04E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-65.786E-03,6.1729E-03,-6.4794E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  341,  2025/12/19,11:58:40,5.1540E+00,5.7222E+00,5.1518E+00,5.1518E+00,149.94E-03,24.349E-03,26.648E-03,23.992E-03,23.992E-03,4.1566E-03,123.82E-03,125.50E-03,20.416E-03,0.9867E+00,9.36E+00,Error,NAN,5.2294E+00,5.0942E+00,42.134E-03,-733.50E-06,1.015E+00,1.730E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-503.47E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,61.683E-06,0.00E-03,447.56E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,62.925E-03,-62.608E-03,6.5286E-03,-6.2253E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  342,  2025/12/19,11:58:40,5.1540E+00,5.7221E+00,5.1517E+00,5.1517E+00,153.88E-03,24.362E-03,26.672E-03,24.013E-03,24.013E-03,4.1093E-03,123.93E-03,125.56E-03,20.184E-03,0.9870E+00,9.25E+00,Error,NAN,5.2199E+00,5.0894E+00,40.408E-03,-1.6477E-03,1.013E+00,1.659E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-650.62E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,10.401E-06,0.00E-03,-67.456E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-65.786E-03,6.1729E-03,-6.0729E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  343,  2025/12/19,11:58:40,5.1540E+00,5.7222E+00,5.1518E+00,5.1518E+00,149.96E-03,24.349E-03,26.639E-03,23.984E-03,23.983E-03,4.2048E-03,123.77E-03,125.49E-03,20.728E-03,0.9863E+00,9.51E+00,Error,NAN,5.2231E+00,5.0894E+00,42.033E-03,-1.3430E-03,1.013E+00,1.726E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-762.85E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,50.973E-06,0.00E-03,55.970E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-61.019E-03,6.5794E-03,-7.0891E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  344,  2025/12/19,11:58:40,5.1538E+00,5.7219E+00,5.1515E+00,5.1515E+00,153.87E-03,24.331E-03,26.639E-03,23.984E-03,23.983E-03,4.1018E-03,123.77E-03,125.40E-03,20.156E-03,0.9870E+00,9.25E+00,Error,NAN,5.2263E+00,5.0926E+00,43.912E-03,-3.0191E-03,1.014E+00,1.805E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-604.84E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,23.579E-06,0.00E-03,195.53E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,75.637E-03,-61.019E-03,7.6973E-03,-5.7172E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  345,  2025/12/19,11:58:40,5.1543E+00,5.7226E+00,5.1521E+00,5.1521E+00,149.95E-03,24.314E-03,26.630E-03,23.975E-03,23.975E-03,4.0487E-03,123.76E-03,125.32E-03,19.726E-03,0.9875E+00,9.06E+00,Error,NAN,5.2199E+00,5.0783E+00,43.353E-03,-1.1398E-03,1.013E+00,1.783E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-527.03E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,29.318E-06,0.00E-03,211.79E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-64.197E-03,5.7156E-03,-6.7843E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  346,  2025/12/19,11:58:40,5.1542E+00,5.7223E+00,5.1519E+00,5.1519E+00,153.97E-03,24.384E-03,26.663E-03,24.005E-03,24.004E-03,4.2838E-03,123.89E-03,125.68E-03,21.098E-03,0.9858E+00,9.66E+00,Error,NAN,5.2247E+00,5.0767E+00,42.338E-03,-3.2223E-03,1.014E+00,1.736E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-434.44E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,21.032E-06,0.00E-03,-9.4832E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-64.197E-03,6.7827E-03,-6.9875E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  347,  2025/12/19,11:58:40,5.1544E+00,5.7227E+00,5.1522E+00,5.1522E+00,149.98E-03,24.335E-03,26.638E-03,23.983E-03,23.982E-03,4.1291E-03,123.78E-03,125.43E-03,20.284E-03,0.9868E+00,9.31E+00,Error,NAN,5.2279E+00,5.0830E+00,41.779E-03,-1.6477E-03,1.014E+00,1.717E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-442.13E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-12.719E-06,0.00E-03,-350.16E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-59.430E-03,6.2746E-03,-6.5302E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  348,  2025/12/19,11:58:41,5.1539E+00,5.7220E+00,5.1516E+00,5.1516E+00,153.93E-03,24.345E-03,26.640E-03,23.985E-03,23.985E-03,4.1732E-03,123.80E-03,125.47E-03,20.396E-03,0.9867E+00,9.36E+00,Error,NAN,5.2294E+00,5.0830E+00,42.033E-03,587.08E-06,1.015E+00,1.727E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-526.41E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-2.5517E-06,0.00E-03,303.74E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-67.375E-03,6.5286E-03,-6.6318E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  349,  2025/12/19,11:58:41,5.1542E+00,5.7225E+00,5.1521E+00,5.1521E+00,149.91E-03,24.370E-03,26.676E-03,24.017E-03,24.017E-03,4.1322E-03,123.94E-03,125.61E-03,20.363E-03,0.9868E+00,9.33E+00,Error,NAN,5.2294E+00,5.0942E+00,42.896E-03,1.0950E-03,1.015E+00,1.760E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-540.57E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,16.914E-06,0.00E-03,520.56E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,61.336E-03,-61.019E-03,6.3762E-03,-6.2761E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  350,  2025/12/19,11:58:41,5.1497E+00,5.7174E+00,5.1474E+00,5.1474E+00,153.80E-03,24.253E-03,26.685E-03,24.025E-03,24.025E-03,3.3155E-03,123.91E-03,124.90E-03,15.692E-03,0.9921E+00,7.22E+00,Error,NAN,5.2183E+00,5.0814E+00,37.259E-03,8.6629E-03,1.013E+00,1.536E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-522.53E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-37.454E-06,0.00E-03,255.07E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-56.252E-03,6.0713E-03,-6.8351E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  351,  2025/12/19,11:58:41,5.1504E+00,5.7182E+00,5.1482E+00,5.1482E+00,149.83E-03,24.253E-03,26.680E-03,24.020E-03,24.020E-03,3.3537E-03,123.87E-03,124.91E-03,16.132E-03,0.9916E+00,7.42E+00,Error,NAN,5.2215E+00,5.0830E+00,38.274E-03,8.3582E-03,1.014E+00,1.578E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-518.18E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,6.6162E-06,0.00E-03,260.34E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,54.980E-03,-64.197E-03,6.7319E-03,-5.9204E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  352,  2025/12/19,11:58:41,5.1502E+00,5.7179E+00,5.1479E+00,5.1479E+00,153.78E-03,24.177E-03,26.576E-03,23.927E-03,23.927E-03,3.4661E-03,123.41E-03,124.52E-03,16.598E-03,0.9911E+00,7.66E+00,Error,NAN,5.2199E+00,5.0910E+00,38.833E-03,8.3074E-03,1.014E+00,1.606E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-619.44E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-2.9179E-06,0.00E-03,267.16E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-61.019E-03,6.1221E-03,-6.8859E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  353,  2025/12/19,11:58:41,5.1498E+00,5.7175E+00,5.1476E+00,5.1476E+00,149.81E-03,24.231E-03,26.646E-03,23.990E-03,23.990E-03,3.4119E-03,123.69E-03,124.78E-03,16.482E-03,0.9912E+00,7.59E+00,Error,NAN,5.2247E+00,5.0910E+00,38.325E-03,8.6629E-03,1.015E+00,1.582E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-742.96E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-24.113E-06,0.00E-03,97.322E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-59.430E-03,6.6811E-03,-6.5302E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  354,  2025/12/19,11:58:41,5.1501E+00,5.7178E+00,5.1478E+00,5.1478E+00,153.70E-03,24.259E-03,26.686E-03,24.026E-03,24.026E-03,3.3570E-03,123.92E-03,124.94E-03,15.932E-03,0.9918E+00,7.33E+00,Error,NAN,5.2263E+00,5.0878E+00,38.173E-03,8.3582E-03,1.015E+00,1.574E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-749.71E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-23.023E-06,0.00E-03,369.08E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,64.514E-03,-68.964E-03,5.7664E-03,-5.8188E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  355,  2025/12/19,11:58:41,5.1497E+00,5.7174E+00,5.1475E+00,5.1475E+00,149.77E-03,24.250E-03,26.661E-03,24.004E-03,24.004E-03,3.4482E-03,123.76E-03,124.88E-03,16.674E-03,0.9910E+00,7.67E+00,Error,NAN,5.2183E+00,5.0862E+00,37.157E-03,9.3232E-03,1.013E+00,1.532E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-566.14E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-21.916E-06,0.00E-03,-94.248E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-59.430E-03,6.3762E-03,-6.7843E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  356,  2025/12/19,11:58:41,5.1500E+00,5.7177E+00,5.1477E+00,5.1477E+00,153.81E-03,24.224E-03,26.647E-03,23.991E-03,23.991E-03,3.3578E-03,123.73E-03,124.76E-03,15.945E-03,0.9918E+00,7.34E+00,Error,NAN,5.2215E+00,5.0767E+00,37.106E-03,10.390E-03,1.014E+00,1.532E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-856.94E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-27.628E-06,0.00E-03,95.249E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,67.692E-03,-56.252E-03,6.6811E-03,-5.8188E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  357,  2025/12/19,11:58:41,5.1505E+00,5.7183E+00,5.1483E+00,5.1483E+00,149.81E-03,24.172E-03,26.592E-03,23.941E-03,23.941E-03,3.3305E-03,123.48E-03,124.50E-03,15.907E-03,0.9918E+00,7.34E+00,Error,NAN,5.2215E+00,5.0798E+00,39.798E-03,7.4439E-03,1.014E+00,1.646E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-305.26E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,9.7585E-06,0.00E-03,181.87E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,56.569E-03,-61.019E-03,6.9351E-03,-6.0221E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  358,  2025/12/19,11:58:42,5.1542E+00,5.7223E+00,5.1519E+00,5.1519E+00,153.94E-03,24.401E-03,26.697E-03,24.036E-03,24.035E-03,4.2072E-03,124.06E-03,125.77E-03,20.641E-03,0.9864E+00,9.45E+00,Error,NAN,5.2263E+00,5.0862E+00,41.576E-03,-631.92E-06,1.014E+00,1.704E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-564.64E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-29.116E-06,0.00E-03,66.294E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-57.841E-03,7.0876E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  359,  2025/12/19,11:58:42,5.1540E+00,5.7222E+00,5.1518E+00,5.1518E+00,149.94E-03,24.378E-03,26.641E-03,23.986E-03,23.986E-03,4.3551E-03,123.78E-03,125.64E-03,21.542E-03,0.9852E+00,9.87E+00,Error,NAN,5.2294E+00,5.0878E+00,42.338E-03,-22.421E-06,1.015E+00,1.737E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-601.57E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,235.21E-09,0.00E-03,-83.899E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,59.747E-03,-70.553E-03,6.5794E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  360,  2025/12/19,11:58:42,5.1539E+00,5.7222E+00,5.1517E+00,5.1517E+00,149.91E-03,24.418E-03,26.743E-03,24.077E-03,24.077E-03,4.0650E-03,124.27E-03,125.85E-03,19.830E-03,0.9875E+00,9.07E+00,Error,NAN,5.2294E+00,5.0862E+00,44.471E-03,1.0950E-03,1.015E+00,1.821E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-417.23E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-69.410E-06,0.00E-03,-63.666E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,58.158E-03,-62.608E-03,6.1729E-03,-6.5810E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  361,  2025/12/19,11:58:43,5.1542E+00,5.7223E+00,5.1519E+00,5.1519E+00,153.94E-03,24.381E-03,26.695E-03,24.034E-03,24.034E-03,4.1021E-03,124.04E-03,125.66E-03,20.123E-03,0.9871E+00,9.21E+00,Error,NAN,5.2294E+00,5.0830E+00,41.474E-03,282.33E-06,1.015E+00,1.701E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-622.61E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-22.569E-06,0.00E-03,260.38E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,75.637E-03,-57.841E-03,6.4778E-03,-6.1237E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
  362,  2025/12/19,11:58:43,5.1543E+00,5.7226E+00,5.1521E+00,5.1521E+00,149.97E-03,24.406E-03,26.762E-03,24.094E-03,24.094E-03,3.8926E-03,124.39E-03,125.80E-03,18.802E-03,0.9888E+00,8.60E+00,Error,NAN,5.2279E+00,5.0783E+00,41.525E-03,1.6537E-03,1.014E+00,1.701E+00,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.000E+00,0.000E+00,0.000E+00,-828.86E-06,0.000E+00,0.00E-03,0.00E-03,0.00E-03,-3.7462E-06,0.00E-03,675.81E-09,0.0000E+00,0.0000E+00,Error,Error,Error,NAN,66.103E-03,-65.786E-03,5.6140E-03,-6.3778E-03,Error,Error,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
